date,product,quantity,price,region
2024-01-13,Headphones,85,409,North
2024-01-14,Laptop,86,410,South
2024-01-15,Mouse,87,411,East
2024-01-16,Keyboard,88,412,West
2024-01-17,Monitor,89,413,North
2024-01-18,Headphones,90,414,South
2024-01-19,Laptop,91,415,East
2024-01-20,Mouse,92,416,West
2024-01-21,Keyboard,93,417,North
2024-01-22,Monitor,94,418,South
2024-01-23,Headphones,95,419,East
2024-01-24,Laptop,96,420,West
2024-01-25,Mouse,97,421,North
2024-01-26,Keyboard,98,422,South
2024-01-27,Monitor,99,423,East
2024-01-28,Headphones,100,424,West
2024-01-01,Laptop,1,425,North
2024-01-02,Mouse,2,426,South
2024-01-03,Keyboard,3,427,East
2024-01-04,Monitor,4,428,West
2024-01-05,Headphones,5,429,North
2024-01-06,Laptop,6,430,South
2024-01-07,Mouse,7,431,East
2024-01-08,Keyboard,8,432,West
2024-01-09,Monitor,9,433,North
2024-01-10,Headphones,10,434,South
2024-01-11,Laptop,11,435,East
2024-01-12,Mouse,12,436,West
2024-01-13,Keyboard,13,437,North
2024-01-14,Monitor,14,438,South
2024-01-15,Headphones,15,439,East
2024-01-16,Laptop,16,440,West
2024-01-17,Mouse,17,441,North
2024-01-18,Keyboard,18,442,South
2024-01-19,Monitor,19,443,East
2024-01-20,Headphones,20,444,West
2024-01-21,Laptop,21,445,North
2024-01-22,Mouse,22,446,South
2024-01-23,Keyboard,23,447,East
2024-01-24,Monitor,24,448,West
2024-01-25,Headphones,25,449,North
2024-01-26,Laptop,26,450,South
2024-01-27,Mouse,27,451,East
2024-01-28,Keyboard,28,452,West
2024-01-01,Monitor,29,453,North
2024-01-02,Headphones,30,454,South
2024-01-03,Laptop,31,455,East
2024-01-04,Mouse,32,456,West
2024-01-05,Keyboard,33,457,North
2024-01-06,Monitor,34,458,South
2024-01-07,Headphones,35,459,East
2024-01-08,Laptop,36,460,West
2024-01-09,Mouse,37,461,North
2024-01-10,Keyboard,38,462,South
2024-01-11,Monitor,39,463,East
2024-01-12,Headphones,40,464,West
2024-01-13,Laptop,41,465,North
2024-01-14,Mouse,42,466,South
2024-01-15,Keyboard,43,467,East
2024-01-16,Monitor,44,468,West
2024-01-17,Headphones,45,469,North
2024-01-18,Laptop,46,470,South
2024-01-19,Mouse,47,471,East
2024-01-20,Keyboard,48,472,West
2024-01-21,Monitor,49,473,North
2024-01-22,Headphones,50,474,South
2024-01-23,Laptop,51,475,East
2024-01-24,Mouse,52,476,West
2024-01-25,Keyboard,53,477,North
2024-01-26,Monitor,54,478,South
2024-01-27,Headphones,55,479,East
2024-01-28,Laptop,56,480,West
2024-01-01,Mouse,57,481,North
2024-01-02,Keyboard,58,482,South
2024-01-03,Monitor,59,483,East
2024-01-04,Headphones,60,484,West
2024-01-05,Laptop,61,485,North
2024-01-06,Mouse,62,486,South
2024-01-07,Keyboard,63,487,East
2024-01-08,Monitor,64,488,West
2024-01-09,Headphones,65,489,North
2024-01-10,Laptop,66,490,South
2024-01-11,Mouse,67,491,East
2024-01-12,Keyboard,68,492,West
2024-01-13,Monitor,69,493,North
2024-01-14,Headphones,70,494,South
2024-01-15,Laptop,71,495,East
2024-01-16,Mouse,72,496,West
2024-01-17,Keyboard,73,497,North
2024-01-18,Monitor,74,498,South
2024-01-19,Headphones,75,499,East
2024-01-20,Laptop,76,500,West
2024-01-21,Mouse,77,501,North
2024-01-22,Keyboard,78,502,South
2024-01-23,Monitor,79,503,East
2024-01-24,Headphones,80,504,West
2024-01-25,Laptop,81,505,North
2024-01-26,Mouse,82,506,South
2024-01-27,Keyboard,83,507,East
2024-01-28,Monitor,84,508,West
2024-01-01,Headphones,85,509,North
2024-01-02,Laptop,86,510,South
2024-01-03,Mouse,87,511,East
2024-01-04,Keyboard,88,512,West
2024-01-05,Monitor,89,513,North
2024-01-06,Headphones,90,514,South
2024-01-07,Laptop,91,515,East
2024-01-08,Mouse,92,516,West
2024-01-09,Keyboard,93,517,North
2024-01-10,Monitor,94,518,South
2024-01-11,Headphones,95,519,East
2024-01-12,Laptop,96,520,West
2024-01-13,Mouse,97,521,North
2024-01-14,Keyboard,98,522,South
2024-01-15,Monitor,99,523,East
2024-01-16,Headphones,100,524,West
2024-01-17,Laptop,1,525,North
2024-01-18,Mouse,2,526,South
2024-01-19,Keyboard,3,527,East
2024-01-20,Monitor,4,528,West
2024-01-21,Headphones,5,529,North
2024-01-22,Laptop,6,530,South
2024-01-23,Mouse,7,531,East
2024-01-24,Keyboard,8,532,West
2024-01-25,Monitor,9,533,North
2024-01-26,Headphones,10,534,South
2024-01-27,Laptop,11,535,East
2024-01-28,Mouse,12,536,West
2024-01-01,Keyboard,13,537,North
2024-01-02,Monitor,14,538,South
2024-01-03,Headphones,15,539,East
2024-01-04,Laptop,16,540,West
2024-01-05,Mouse,17,541,North
2024-01-06,Keyboard,18,542,South
2024-01-07,Monitor,19,543,East
2024-01-08,Headphones,20,544,West
2024-01-09,Laptop,21,545,North
2024-01-10,Mouse,22,546,South
2024-01-11,Keyboard,23,547,East
2024-01-12,Monitor,24,548,West
2024-01-13,Headphones,25,549,North
2024-01-14,Laptop,26,550,South
2024-01-15,Mouse,27,551,East
2024-01-16,Keyboard,28,552,West
2024-01-17,Monitor,29,553,North
2024-01-18,Headphones,30,554,South
2024-01-19,Laptop,31,555,East
2024-01-20,Mouse,32,556,West
2024-01-21,Keyboard,33,557,North
2024-01-22,Monitor,34,558,South
2024-01-23,Headphones,35,559,East
2024-01-24,Laptop,36,560,West
2024-01-25,Mouse,37,561,North
2024-01-26,Keyboard,38,562,South
2024-01-27,Monitor,39,563,East
2024-01-28,Headphones,40,564,West
2024-01-01,Laptop,41,565,North
2024-01-02,Mouse,42,566,South
2024-01-03,Keyboard,43,567,East
2024-01-04,Monitor,44,568,West
2024-01-05,Headphones,45,569,North
2024-01-06,Laptop,46,570,South
2024-01-07,Mouse,47,571,East
2024-01-08,Keyboard,48,572,West
2024-01-09,Monitor,49,573,North
2024-01-10,Headphones,50,574,South
2024-01-11,Laptop,51,575,East
2024-01-12,Mouse,52,576,West
2024-01-13,Keyboard,53,577,North
2024-01-14,Monitor,54,578,South
2024-01-15,Headphones,55,579,East
2024-01-16,Laptop,56,580,West
2024-01-17,Mouse,57,581,North
2024-01-18,Keyboard,58,582,South
2024-01-19,Monitor,59,583,East
2024-01-20,Headphones,60,584,West
2024-01-21,Laptop,61,585,North
2024-01-22,Mouse,62,586,South
2024-01-23,Keyboard,63,587,East
2024-01-24,Monitor,64,588,West
2024-01-25,Headphones,65,589,North
2024-01-26,Laptop,66,590,South
2024-01-27,Mouse,67,591,East
2024-01-28,Keyboard,68,592,West
2024-01-01,Monitor,69,593,North
2024-01-02,Headphones,70,594,South
2024-01-03,Laptop,71,595,East
2024-01-04,Mouse,72,596,West
2024-01-05,Keyboard,73,597,North
2024-01-06,Monitor,74,598,South
2024-01-07,Headphones,75,599,East
2024-01-08,Laptop,76,600,West
2024-01-09,Mouse,77,601,North
2024-01-10,Keyboard,78,602,South
2024-01-11,Monitor,79,603,East
2024-01-12,Headphones,80,604,West
2024-01-13,Laptop,81,605,North
2024-01-14,Mouse,82,606,South
2024-01-15,Keyboard,83,607,East
2024-01-16,Monitor,84,608,West
2024-01-17,Headphones,85,609,North
2024-01-18,Laptop,86,610,South
2024-01-19,Mouse,87,611,East
2024-01-20,Keyboard,88,612,West
2024-01-21,Monitor,89,613,North
2024-01-22,Headphones,90,614,South
2024-01-23,Laptop,91,615,East
2024-01-24,Mouse,92,616,West
2024-01-25,Keyboard,93,617,North
2024-01-26,Monitor,94,618,South
2024-01-27,Headphones,95,619,East
2024-01-28,Laptop,96,620,West
2024-01-01,Mouse,97,621,North
2024-01-02,Keyboard,98,622,South
2024-01-03,Monitor,99,623,East
2024-01-04,Headphones,100,624,West
2024-01-05,Laptop,1,625,North
2024-01-06,Mouse,2,626,South
2024-01-07,Keyboard,3,627,East
2024-01-08,Monitor,4,628,West
2024-01-09,Headphones,5,629,North
2024-01-10,Laptop,6,630,South
2024-01-11,Mouse,7,631,East
2024-01-12,Keyboard,8,632,West
2024-01-13,Monitor,9,633,North
2024-01-14,Headphones,10,634,South
2024-01-15,Laptop,11,635,East
2024-01-16,Mouse,12,636,West
2024-01-17,Keyboard,13,637,North
2024-01-18,Monitor,14,638,South
2024-01-19,Headphones,15,639,East
2024-01-20,Laptop,16,640,West
2024-01-21,Mouse,17,641,North
2024-01-22,Keyboard,18,642,South
2024-01-23,Monitor,19,643,East
2024-01-24,Headphones,20,644,West
2024-01-25,Laptop,21,645,North
2024-01-26,Mouse,22,646,South
2024-01-27,Keyboard,23,647,East
2024-01-28,Monitor,24,648,West
2024-01-01,Headphones,25,649,North
2024-01-02,Laptop,26,650,South
2024-01-03,Mouse,27,651,East
2024-01-04,Keyboard,28,652,West
2024-01-05,Monitor,29,653,North
2024-01-06,Headphones,30,654,South
2024-01-07,Laptop,31,655,East
2024-01-08,Mouse,32,656,West
2024-01-09,Keyboard,33,657,North
2024-01-10,Monitor,34,658,South
2024-01-11,Headphones,35,659,East
2024-01-12,Laptop,36,660,West
2024-01-13,Mouse,37,661,North
2024-01-14,Keyboard,38,662,South
2024-01-15,Monitor,39,663,East
2024-01-16,Headphones,40,664,West
2024-01-17,Laptop,41,665,North
2024-01-18,Mouse,42,666,South
2024-01-19,Keyboard,43,667,East
2024-01-20,Monitor,44,668,West
2024-01-21,Headphones,45,669,North
2024-01-22,Laptop,46,670,South
2024-01-23,Mouse,47,671,East
2024-01-24,Keyboard,48,672,West
2024-01-25,Monitor,49,673,North
2024-01-26,Headphones,50,674,South
2024-01-27,Laptop,51,675,East
2024-01-28,Mouse,52,676,West
2024-01-01,Keyboard,53,677,North
2024-01-02,Monitor,54,678,South
2024-01-03,Headphones,55,679,East
2024-01-04,Laptop,56,680,West
2024-01-05,Mouse,57,681,North
2024-01-06,Keyboard,58,682,South
2024-01-07,Monitor,59,683,East
2024-01-08,Headphones,60,684,West
2024-01-09,Laptop,61,685,North
2024-01-10,Mouse,62,686,South
2024-01-11,Keyboard,63,687,East
2024-01-12,Monitor,64,688,West
2024-01-13,Headphones,65,689,North
2024-01-14,Laptop,66,690,South
2024-01-15,Mouse,67,691,East
2024-01-16,Keyboard,68,692,West
2024-01-17,Monitor,69,693,North
2024-01-18,Headphones,70,694,South
2024-01-19,Laptop,71,695,East
2024-01-20,Mouse,72,696,West
2024-01-21,Keyboard,73,697,North
2024-01-22,Monitor,74,698,South
2024-01-23,Headphones,75,699,East
2024-01-24,Laptop,76,700,West
2024-01-25,Mouse,77,701,North
2024-01-26,Keyboard,78,702,South
2024-01-27,Monitor,79,703,East
2024-01-28,Headphones,80,704,West
2024-01-01,Laptop,81,705,North
2024-01-02,Mouse,82,706,South
2024-01-03,Keyboard,83,707,East
2024-01-04,Monitor,84,708,West
2024-01-05,Headphones,85,709,North
2024-01-06,Laptop,86,710,South
2024-01-07,Mouse,87,711,East
2024-01-08,Keyboard,88,712,West
2024-01-09,Monitor,89,713,North
2024-01-10,Headphones,90,714,South
2024-01-11,Laptop,91,715,East
2024-01-12,Mouse,92,716,West
2024-01-13,Keyboard,93,717,North
2024-01-14,Monitor,94,718,South
2024-01-15,Headphones,95,719,East
2024-01-16,Laptop,96,720,West
2024-01-17,Mouse,97,721,North
2024-01-18,Keyboard,98,722,South
2024-01-19,Monitor,99,723,East
2024-01-20,Headphones,100,724,West
2024-01-21,Laptop,1,725,North
2024-01-22,Mouse,2,726,South
2024-01-23,Keyboard,3,727,East
2024-01-24,Monitor,4,728,West
2024-01-25,Headphones,5,729,North
2024-01-26,Laptop,6,730,South
2024-01-27,Mouse,7,731,East
2024-01-28,Keyboard,8,732,West
2024-01-01,Monitor,9,733,North
2024-01-02,Headphones,10,734,South
2024-01-03,Laptop,11,735,East
2024-01-04,Mouse,12,736,West
2024-01-05,Keyboard,13,737,North
2024-01-06,Monitor,14,738,South
2024-01-07,Headphones,15,739,East
2024-01-08,Laptop,16,740,West
2024-01-09,Mouse,17,741,North
2024-01-10,Keyboard,18,742,South
2024-01-11,Monitor,19,743,East
2024-01-12,Headphones,20,744,West
2024-01-13,Laptop,21,745,North
2024-01-14,Mouse,22,746,South
2024-01-15,Keyboard,23,747,East
2024-01-16,Monitor,24,748,West
2024-01-17,Headphones,25,749,North
2024-01-18,Laptop,26,750,South
2024-01-19,Mouse,27,751,East
2024-01-20,Keyboard,28,752,West
2024-01-21,Monitor,29,753,North
2024-01-22,Headphones,30,754,South
2024-01-23,Laptop,31,755,East
2024-01-24,Mouse,32,756,West
2024-01-25,Keyboard,33,757,North
2024-01-26,Monitor,34,758,South
2024-01-27,Headphones,35,759,East
2024-01-28,Laptop,36,760,West
2024-01-01,Mouse,37,761,North
2024-01-02,Keyboard,38,762,South
2024-01-03,Monitor,39,763,East
2024-01-04,Headphones,40,764,West
2024-01-05,Laptop,41,765,North
2024-01-06,Mouse,42,766,South
2024-01-07,Keyboard,43,767,East
2024-01-08,Monitor,44,768,West
2024-01-09,Headphones,45,769,North
2024-01-10,Laptop,46,770,South
2024-01-11,Mouse,47,771,East
2024-01-12,Keyboard,48,772,West
2024-01-13,Monitor,49,773,North
2024-01-14,Headphones,50,774,South
2024-01-15,Laptop,51,775,East
2024-01-16,Mouse,52,776,West
2024-01-17,Keyboard,53,777,North
2024-01-18,Monitor,54,778,South
2024-01-19,Headphones,55,779,East
2024-01-20,Laptop,56,780,West
2024-01-21,Mouse,57,781,North
2024-01-22,Keyboard,58,782,South
2024-01-23,Monitor,59,783,East
2024-01-24,Headphones,60,784,West
2024-01-25,Laptop,61,785,North
2024-01-26,Mouse,62,786,South
2024-01-27,Keyboard,63,787,East
2024-01-28,Monitor,64,788,West
2024-01-01,Headphones,65,789,North
2024-01-02,Laptop,66,790,South
2024-01-03,Mouse,67,791,East
2024-01-04,Keyboard,68,792,West
2024-01-05,Monitor,69,793,North
2024-01-06,Headphones,70,794,South
2024-01-07,Laptop,71,795,East
2024-01-08,Mouse,72,796,West
2024-01-09,Keyboard,73,797,North
2024-01-10,Monitor,74,798,South
2024-01-11,Headphones,75,799,East
2024-01-12,Laptop,76,800,West
2024-01-13,Mouse,77,801,North
2024-01-14,Keyboard,78,802,South
2024-01-15,Monitor,79,803,East
2024-01-16,Headphones,80,804,West
2024-01-17,Laptop,81,805,North
2024-01-18,Mouse,82,806,South
2024-01-19,Keyboard,83,807,East
2024-01-20,Monitor,84,808,West
2024-01-21,Headphones,85,809,North
2024-01-22,Laptop,86,810,South
2024-01-23,Mouse,87,811,East
2024-01-24,Keyboard,88,812,West
2024-01-25,Monitor,89,813,North
2024-01-26,Headphones,90,814,South
2024-01-27,Laptop,91,815,East
2024-01-28,Mouse,92,816,West
2024-01-01,Keyboard,93,817,North
2024-01-02,Monitor,94,818,South
2024-01-03,Headphones,95,819,East
2024-01-04,Laptop,96,820,West
2024-01-05,Mouse,97,821,North
2024-01-06,Keyboard,98,822,South
2024-01-07,Monitor,99,823,East
2024-01-08,Headphones,100,824,West
2024-01-09,Laptop,1,825,North
2024-01-10,Mouse,2,826,South
2024-01-11,Keyboard,3,827,East
2024-01-12,Monitor,4,828,West
2024-01-13,Headphones,5,829,North
2024-01-14,Laptop,6,830,South
2024-01-15,Mouse,7,831,East
2024-01-16,Keyboard,8,832,West
2024-01-17,Monitor,9,833,North
2024-01-18,Headphones,10,834,South
2024-01-19,Laptop,11,835,East
2024-01-20,Mouse,12,836,West
2024-01-21,Keyboard,13,837,North
2024-01-22,Monitor,14,838,South
2024-01-23,Headphones,15,839,East
2024-01-24,Laptop,16,840,West
2024-01-25,Mouse,17,841,North
2024-01-26,Keyboard,18,842,South
2024-01-27,Monitor,19,843,East
2024-01-28,Headphones,20,844,West
2024-01-01,Laptop,21,845,North
2024-01-02,Mouse,22,846,South
2024-01-03,Keyboard,23,847,East
2024-01-04,Monitor,24,848,West
2024-01-05,Headphones,25,849,North
2024-01-06,Laptop,26,850,South
2024-01-07,Mouse,27,851,East
2024-01-08,Keyboard,28,852,West
2024-01-09,Monitor,29,853,North
2024-01-10,Headphones,30,854,South
2024-01-11,Laptop,31,855,East
2024-01-12,Mouse,32,856,West
2024-01-13,Keyboard,33,857,North
2024-01-14,Monitor,34,858,South
2024-01-15,Headphones,35,859,East
2024-01-16,Laptop,36,860,West
2024-01-17,Mouse,37,861,North
2024-01-18,Keyboard,38,862,South
2024-01-19,Monitor,39,863,East
2024-01-20,Headphones,40,864,West
2024-01-21,Laptop,41,865,North
2024-01-22,Mouse,42,866,South
2024-01-23,Keyboard,43,867,East
2024-01-24,Monitor,44,868,West
2024-01-25,Headphones,45,869,North
2024-01-26,Laptop,46,870,South
2024-01-27,Mouse,47,871,East
2024-01-28,Keyboard,48,872,West
2024-01-01,Monitor,49,873,North
2024-01-02,Headphones,50,874,South
2024-01-03,Laptop,51,875,East
2024-01-04,Mouse,52,876,West
2024-01-05,Keyboard,53,877,North
2024-01-06,Monitor,54,878,South
2024-01-07,Headphones,55,879,East
2024-01-08,Laptop,56,880,West
2024-01-09,Mouse,57,881,North
2024-01-10,Keyboard,58,882,South
2024-01-11,Monitor,59,883,East
2024-01-12,Headphones,60,884,West
2024-01-13,Laptop,61,885,North
2024-01-14,Mouse,62,886,South
2024-01-15,Keyboard,63,887,East
2024-01-16,Monitor,64,888,West
2024-01-17,Headphones,65,889,North
2024-01-18,Laptop,66,890,South
2024-01-19,Mouse,67,891,East
2024-01-20,Keyboard,68,892,West
2024-01-21,Monitor,69,893,North
2024-01-22,Headphones,70,894,South
2024-01-23,Laptop,71,895,East
2024-01-24,Mouse,72,896,West
2024-01-25,Keyboard,73,897,North
2024-01-26,Monitor,74,898,South
2024-01-27,Headphones,75,899,East
2024-01-28,Laptop,76,900,West
2024-01-01,Mouse,77,901,North
2024-01-02,Keyboard,78,902,South
2024-01-03,Monitor,79,903,East
2024-01-04,Headphones,80,904,West
2024-01-05,Laptop,81,905,North
2024-01-06,Mouse,82,906,South
2024-01-07,Keyboard,83,907,East
2024-01-08,Monitor,84,908,West
2024-01-09,Headphones,85,909,North
2024-01-10,Laptop,86,910,South
2024-01-11,Mouse,87,911,East
2024-01-12,Keyboard,88,912,West
2024-01-13,Monitor,89,913,North
2024-01-14,Headphones,90,914,South
2024-01-15,Laptop,91,915,East
2024-01-16,Mouse,92,916,West
2024-01-17,Keyboard,93,917,North
2024-01-18,Monitor,94,918,South
2024-01-19,Headphones,95,919,East
2024-01-20,Laptop,96,920,West
2024-01-21,Mouse,97,921,North
2024-01-22,Keyboard,98,922,South
2024-01-23,Monitor,99,923,East
2024-01-24,Headphones,100,924,West
2024-01-25,Laptop,1,925,North
2024-01-26,Mouse,2,926,South
2024-01-27,Keyboard,3,927,East
2024-01-28,Monitor,4,928,West
2024-01-01,Headphones,5,929,North
2024-01-02,Laptop,6,930,South
2024-01-03,Mouse,7,931,East
2024-01-04,Keyboard,8,932,West
2024-01-05,Monitor,9,933,North
2024-01-06,Headphones,10,934,South
2024-01-07,Laptop,11,935,East
2024-01-08,Mouse,12,936,West
2024-01-09,Keyboard,13,937,North
2024-01-10,Monitor,14,938,South
2024-01-11,Headphones,15,939,East
2024-01-12,Laptop,16,940,West
2024-01-13,Mouse,17,941,North
2024-01-14,Keyboard,18,942,South
2024-01-15,Monitor,19,943,East
2024-01-16,Headphones,20,944,West
2024-01-17,Laptop,21,945,North
2024-01-18,Mouse,22,946,South
2024-01-19,Keyboard,23,947,East
2024-01-20,Monitor,24,948,West
2024-01-21,Headphones,25,949,North
2024-01-22,Laptop,26,950,South
2024-01-23,Mouse,27,951,East
2024-01-24,Keyboard,28,952,West
2024-01-25,Monitor,29,953,North
2024-01-26,Headphones,30,954,South
2024-01-27,Laptop,31,955,East
2024-01-28,Mouse,32,956,West
2024-01-01,Keyboard,33,957,North
2024-01-02,Monitor,34,958,South
2024-01-03,Headphones,35,959,East
2024-01-04,Laptop,36,960,West
2024-01-05,Mouse,37,961,North
2024-01-06,Keyboard,38,962,South
2024-01-07,Monitor,39,963,East
2024-01-08,Headphones,40,964,West
2024-01-09,Laptop,41,965,North
2024-01-10,Mouse,42,966,South
2024-01-11,Keyboard,43,967,East
2024-01-12,Monitor,44,968,West
2024-01-13,Headphones,45,969,North
2024-01-14,Laptop,46,970,South
2024-01-15,Mouse,47,971,East
2024-01-16,Keyboard,48,972,West
2024-01-17,Monitor,49,973,North
2024-01-18,Headphones,50,974,South
2024-01-19,Laptop,51,975,East
2024-01-20,Mouse,52,976,West
2024-01-21,Keyboard,53,977,North
2024-01-22,Monitor,54,978,South
2024-01-23,Headphones,55,979,East
2024-01-24,Laptop,56,980,West
2024-01-25,Mouse,57,981,North
2024-01-26,Keyboard,58,982,South
2024-01-27,Monitor,59,983,East
2024-01-28,Headphones,60,984,West
2024-01-01,Laptop,61,985,North
2024-01-02,Mouse,62,986,South
2024-01-03,Keyboard,63,987,East
2024-01-04,Monitor,64,988,West
2024-01-05,Headphones,65,989,North
2024-01-06,Laptop,66,990,South
2024-01-07,Mouse,67,991,East
2024-01-08,Keyboard,68,992,West
2024-01-09,Monitor,69,993,North
2024-01-10,Headphones,70,994,South
2024-01-11,Laptop,71,995,East
2024-01-12,Mouse,72,996,West
2024-01-13,Keyboard,73,997,North
2024-01-14,Monitor,74,998,South
2024-01-15,Headphones,75,999,East
2024-01-16,Laptop,76,1000,West
2024-01-17,Mouse,77,1001,North
2024-01-18,Keyboard,78,1002,South
2024-01-19,Monitor,79,1003,East
2024-01-20,Headphones,80,1004,West
2024-01-21,Laptop,81,1005,North
2024-01-22,Mouse,82,1006,South
2024-01-23,Keyboard,83,1007,East
2024-01-24,Monitor,84,1008,West
2024-01-25,Headphones,85,1009,North
2024-01-26,Laptop,86,1010,South
2024-01-27,Mouse,87,1011,East
2024-01-28,Keyboard,88,1012,West
2024-01-01,Monitor,89,1013,North
2024-01-02,Headphones,90,1014,South
2024-01-03,Laptop,91,1015,East
2024-01-04,Mouse,92,1016,West
2024-01-05,Keyboard,93,1017,North
2024-01-06,Monitor,94,1018,South
2024-01-07,Headphones,95,1019,East
2024-01-08,Laptop,96,1020,West
2024-01-09,Mouse,97,1021,North
2024-01-10,Keyboard,98,1022,South
2024-01-11,Monitor,99,1023,East
2024-01-12,Headphones,100,1024,West
2024-01-13,Laptop,1,1025,North
2024-01-14,Mouse,2,1026,South
2024-01-15,Keyboard,3,1027,East
2024-01-16,Monitor,4,1028,West
2024-01-17,Headphones,5,1029,North
2024-01-18,Laptop,6,1030,South
2024-01-19,Mouse,7,1031,East
2024-01-20,Keyboard,8,1032,West
2024-01-21,Monitor,9,1033,North
2024-01-22,Headphones,10,1034,South
2024-01-23,Laptop,11,1035,East
2024-01-24,Mouse,12,1036,West
2024-01-25,Keyboard,13,1037,North
2024-01-26,Monitor,14,1038,South
2024-01-27,Headphones,15,1039,East
2024-01-28,Laptop,16,1040,West
2024-01-01,Mouse,17,1041,North
2024-01-02,Keyboard,18,1042,South
2024-01-03,Monitor,19,1043,East
2024-01-04,Headphones,20,1044,West
2024-01-05,Laptop,21,1045,North
2024-01-06,Mouse,22,1046,South
2024-01-07,Keyboard,23,1047,East
2024-01-08,Monitor,24,1048,West
2024-01-09,Headphones,25,1049,North
2024-01-10,Laptop,26,1050,South
2024-01-11,Mouse,27,1051,East
2024-01-12,Keyboard,28,1052,West
2024-01-13,Monitor,29,1053,North
2024-01-14,Headphones,30,1054,South
2024-01-15,Laptop,31,1055,East
2024-01-16,Mouse,32,1056,West
2024-01-17,Keyboard,33,1057,North
2024-01-18,Monitor,34,1058,South
2024-01-19,Headphones,35,1059,East
2024-01-20,Laptop,36,1060,West
2024-01-21,Mouse,37,1061,North
2024-01-22,Keyboard,38,1062,South
2024-01-23,Monitor,39,1063,East
2024-01-24,Headphones,40,1064,West
2024-01-25,Laptop,41,1065,North
2024-01-26,Mouse,42,1066,South
2024-01-27,Keyboard,43,1067,East
2024-01-28,Monitor,44,1068,West
2024-01-01,Headphones,45,1069,North
2024-01-02,Laptop,46,1070,South
2024-01-03,Mouse,47,1071,East
2024-01-04,Keyboard,48,1072,West
2024-01-05,Monitor,49,1073,North
2024-01-06,Headphones,50,1074,South
2024-01-07,Laptop,51,1075,East
2024-01-08,Mouse,52,1076,West
2024-01-09,Keyboard,53,1077,North
2024-01-10,Monitor,54,1078,South
2024-01-11,Headphones,55,1079,East
2024-01-12,Laptop,56,1080,West
2024-01-13,Mouse,57,1081,North
2024-01-14,Keyboard,58,1082,South
2024-01-15,Monitor,59,1083,East
2024-01-16,Headphones,60,1084,West
2024-01-17,Laptop,61,1085,North
2024-01-18,Mouse,62,1086,South
2024-01-19,Keyboard,63,1087,East
2024-01-20,Monitor,64,1088,West
2024-01-21,Headphones,65,1089,North
2024-01-22,Laptop,66,1090,South
2024-01-23,Mouse,67,1091,East
2024-01-24,Keyboard,68,1092,West
2024-01-25,Monitor,69,1093,North
2024-01-26,Headphones,70,1094,South
2024-01-27,Laptop,71,1095,East
2024-01-28,Mouse,72,1096,West
2024-01-01,Keyboard,73,1097,North
2024-01-02,Monitor,74,1098,South
2024-01-03,Headphones,75,1099,East
2024-01-04,Laptop,76,1100,West
2024-01-05,Mouse,77,1101,North
2024-01-06,Keyboard,78,1102,South
2024-01-07,Monitor,79,1103,East
2024-01-08,Headphones,80,1104,West
2024-01-09,Laptop,81,1105,North
2024-01-10,Mouse,82,1106,South
2024-01-11,Keyboard,83,1107,East
2024-01-12,Monitor,84,1108,West
2024-01-13,Headphones,85,1109,North
2024-01-14,Laptop,86,1110,South
2024-01-15,Mouse,87,1111,East
2024-01-16,Keyboard,88,1112,West
2024-01-17,Monitor,89,1113,North
2024-01-18,Headphones,90,1114,South
2024-01-19,Laptop,91,1115,East
2024-01-20,Mouse,92,1116,West
2024-01-21,Keyboard,93,1117,North
2024-01-22,Monitor,94,1118,South
2024-01-23,Headphones,95,1119,East
2024-01-24,Laptop,96,1120,West
2024-01-25,Mouse,97,1121,North
2024-01-26,Keyboard,98,1122,South
2024-01-27,Monitor,99,1123,East
2024-01-28,Headphones,100,1124,West
2024-01-01,Laptop,1,1125,North
2024-01-02,Mouse,2,1126,South
2024-01-03,Keyboard,3,1127,East
2024-01-04,Monitor,4,1128,West
2024-01-05,Headphones,5,1129,North
2024-01-06,Laptop,6,1130,South
2024-01-07,Mouse,7,1131,East
2024-01-08,Keyboard,8,1132,West
2024-01-09,Monitor,9,1133,North
2024-01-10,Headphones,10,1134,South
2024-01-11,Laptop,11,1135,East
2024-01-12,Mouse,12,1136,West
2024-01-13,Keyboard,13,1137,North
2024-01-14,Monitor,14,1138,South
2024-01-15,Headphones,15,1139,East
2024-01-16,Laptop,16,1140,West
2024-01-17,Mouse,17,1141,North
2024-01-18,Keyboard,18,1142,South
2024-01-19,Monitor,19,1143,East
2024-01-20,Headphones,20,1144,West
2024-01-21,Laptop,21,1145,North
2024-01-22,Mouse,22,1146,South
2024-01-23,Keyboard,23,1147,East
2024-01-24,Monitor,24,1148,West
2024-01-25,Headphones,25,1149,North
2024-01-26,Laptop,26,1150,South
2024-01-27,Mouse,27,1151,East
2024-01-28,Keyboard,28,1152,West
2024-01-01,Monitor,29,1153,North
2024-01-02,Headphones,30,1154,South
2024-01-03,Laptop,31,1155,East
2024-01-04,Mouse,32,1156,West
2024-01-05,Keyboard,33,1157,North
2024-01-06,Monitor,34,1158,South
2024-01-07,Headphones,35,1159,East
2024-01-08,Laptop,36,1160,West
2024-01-09,Mouse,37,1161,North
2024-01-10,Keyboard,38,1162,South
2024-01-11,Monitor,39,1163,East
2024-01-12,Headphones,40,1164,West
2024-01-13,Laptop,41,1165,North
2024-01-14,Mouse,42,1166,South
2024-01-15,Keyboard,43,1167,East
